module	monet_type	experiment_info	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac	goslim_pir	genes
134	M1	e019_M1	TRUE	4.1667992322593464e-09	393	24	11	0.4583333333333333	0.02798982188295165	GO:0007015	GO:BP	actin filament organization	16324	2683	NA	0.02222222222222222	0.04347826086956521	2	393	15931	11	13	382	15918	16324	0.108709823433041	2	3	GO:0007015	-	-	GO:0050789;GO:0006996	ENSG00000106683;ENSG00000075340;ENSG00000087274;ENSG00000148700;ENSG00000147099;ENSG00000067900;ENSG00000197971;ENSG00000155366;ENSG00000137843;ENSG00000037637;ENSG00000134318;ENSG00000138639;ENSG00000154065;ENSG00000072422;ENSG00000146950;ENSG00000084112;ENSG00000169314;ENSG00000116691;ENSG00000174705;ENSG00000126882;ENSG00000167178;ENSG00000104140;ENSG00000047365;ENSG00000111554;ENSG00000176371;ENSG00000172830;ENSG00000182541;ENSG00000021762;ENSG00000182010;ENSG00000140015
134	M1	e019_M1	TRUE	1.822803254889118e-8	19	17	5	0.29411764705882354	0.2631578947368421	REAC:R-HSA-5627117	REAC	RHO GTPases Activate ROCKs	10790	1758	NA	0.08888888888888889	0.10869565217391304	5	19	10771	5	12	14	10759	10790	0.27700390936546176	1	1	-	-	REAC:R-HSA-5627117	GO:0050789;GO:0006996	ENSG00000106683;ENSG00000075340;ENSG00000087274;ENSG00000148700;ENSG00000147099;ENSG00000067900;ENSG00000197971;ENSG00000155366;ENSG00000137843;ENSG00000037637;ENSG00000134318;ENSG00000138639;ENSG00000154065;ENSG00000072422;ENSG00000146950;ENSG00000084112;ENSG00000169314;ENSG00000116691;ENSG00000174705;ENSG00000126882;ENSG00000167178;ENSG00000104140;ENSG00000047365;ENSG00000111554;ENSG00000176371;ENSG00000172830;ENSG00000182541;ENSG00000021762;ENSG00000182010;ENSG00000140015
134	M1	e019_M1	TRUE	4.0369007944873175e-8	181	11	7	0.6363636363636364	0.03867403314917127	KEGG:04360	KEGG	Axon guidance	8161	299	NA	0.2	0.21739130434782608	10	181	7980	7	4	174	7976	8161	0.15322138218081588	1	1	-	KEGG:04360	-	GO:0050789;GO:0006996	ENSG00000106683;ENSG00000075340;ENSG00000087274;ENSG00000148700;ENSG00000147099;ENSG00000067900;ENSG00000197971;ENSG00000155366;ENSG00000137843;ENSG00000037637;ENSG00000134318;ENSG00000138639;ENSG00000154065;ENSG00000072422;ENSG00000146950;ENSG00000084112;ENSG00000169314;ENSG00000116691;ENSG00000174705;ENSG00000126882;ENSG00000167178;ENSG00000104140;ENSG00000047365;ENSG00000111554;ENSG00000176371;ENSG00000172830;ENSG00000182541;ENSG00000021762;ENSG00000182010;ENSG00000140015
136	M1	e019_M1	TRUE	4.0507965283452866e-14	161	29	12	0.41379310344827586	0.07453416149068323	GO:0017148	GO:BP	negative regulation of translation	16324	5419	NA	0	0.01851851851851851	1	161	16163	12	17	149	16146	16324	0.1724371899103534	1	1	GO:0017148	-	-	GO:0009057;GO:0016070;GO:0050789;GO:0006412	ENSG00000110367;ENSG00000065978;ENSG00000040341;ENSG00000073792;ENSG00000166164;ENSG00000129245;ENSG00000114416;ENSG00000105939;ENSG00000138757;ENSG00000145907;ENSG00000079785;ENSG00000204842;ENSG00000143569;ENSG00000135387;ENSG00000102081;ENSG00000168283;ENSG00000100220;ENSG00000009307;ENSG00000136231;ENSG00000005007;ENSG00000103194;ENSG00000159217;ENSG00000155363;ENSG00000090621;ENSG00000048828;ENSG00000135114;ENSG00000107164;ENSG00000038358;ENSG00000087302;ENSG00000168884
137	M1	e019_M1	TRUE	1.0941340875075554e-18	59	27	12	0.4444444444444444	0.2033898305084746	REAC:R-HSA-8943724	REAC	Regulation of PTEN gene transcription	10790	1891	NA	0.04615384615384615	0.06060606060606061	4	59	10731	12	15	47	10716	10790	0.2981478927892656	1	1	-	-	REAC:R-HSA-8943724	GO:0016043;GO:0050789;GO:0032502;GO:0036211	ENSG00000164916;ENSG00000121741;ENSG00000175029;ENSG00000089902;ENSG00000079432;ENSG00000169375;ENSG00000085276;ENSG00000130816;ENSG00000120798;ENSG00000196591;ENSG00000153147;ENSG00000162521;ENSG00000159692;ENSG00000167491;ENSG00000141568;ENSG00000182979;ENSG00000088305;ENSG00000065526;ENSG00000106462;ENSG00000004487;ENSG00000178951;ENSG00000102054;ENSG00000168214;ENSG00000149480;ENSG00000111642;ENSG00000101096;ENSG00000071655;ENSG00000113648;ENSG00000142611;ENSG00000181449
137	M1	e019_M1	TRUE	1.585755680184361e-17	83	30	12	0.4	0.14457831325301204	GO:0016575	GO:BP	histone deacetylation	16324	5386	NA	0.06153846153846154	0.07575757575757576	5	83	16241	12	18	71	16223	16324	0.2382495372908548	4	3	GO:0016575	-	-	GO:0016043;GO:0050789;GO:0032502;GO:0036211	ENSG00000164916;ENSG00000121741;ENSG00000175029;ENSG00000089902;ENSG00000079432;ENSG00000169375;ENSG00000085276;ENSG00000130816;ENSG00000120798;ENSG00000196591;ENSG00000153147;ENSG00000162521;ENSG00000159692;ENSG00000167491;ENSG00000141568;ENSG00000182979;ENSG00000088305;ENSG00000065526;ENSG00000106462;ENSG00000004487;ENSG00000178951;ENSG00000102054;ENSG00000168214;ENSG00000149480;ENSG00000111642;ENSG00000101096;ENSG00000071655;ENSG00000113648;ENSG00000142611;ENSG00000181449
138	M1	e019_M1	TRUE	9.397615237670837e-23	155	28	16	0.5714285714285714	0.1032258064516129	GO:0008154	GO:BP	actin polymerization or depolymerization	16324	3199	NA	0	0.01234567901234567	1	155	16169	16	12	139	16157	16324	0.2401831142094424	1	1	GO:0008154	-	-	GO:0051258;GO:0032502;GO:0050789;GO:0006996	ENSG00000163554;ENSG00000107554;ENSG00000106299;ENSG00000166313;ENSG00000082074;ENSG00000112290;ENSG00000015285;ENSG00000124507;ENSG00000136754;ENSG00000151491;ENSG00000158195;ENSG00000142273;ENSG00000108798;ENSG00000173166;ENSG00000175866;ENSG00000254999;ENSG00000071051;ENSG00000171475;ENSG00000132970;ENSG00000007237;ENSG00000055163;ENSG00000132334;ENSG00000125753;ENSG00000100266;ENSG00000140368;ENSG00000061676;ENSG00000115935;ENSG00000196405;ENSG00000077420;ENSG00000154380
138	M1	e019_M1	TRUE	2.8420844932123117e-22	35	25	12	0.48	0.34285714285714286	REAC:R-HSA-5663213	REAC	RHO GTPases Activate WASPs and WAVEs	10790	1760	NA	0.0125	0.02469135802469135	2	35	10755	12	13	23	10742	10790	0.4040560396440908	1	1	-	-	REAC:R-HSA-5663213	GO:0051258;GO:0032502;GO:0050789;GO:0006996	ENSG00000163554;ENSG00000107554;ENSG00000106299;ENSG00000166313;ENSG00000082074;ENSG00000112290;ENSG00000015285;ENSG00000124507;ENSG00000136754;ENSG00000151491;ENSG00000158195;ENSG00000142273;ENSG00000108798;ENSG00000173166;ENSG00000175866;ENSG00000254999;ENSG00000071051;ENSG00000171475;ENSG00000132970;ENSG00000007237;ENSG00000055163;ENSG00000132334;ENSG00000125753;ENSG00000100266;ENSG00000140368;ENSG00000061676;ENSG00000115935;ENSG00000196405;ENSG00000077420;ENSG00000154380
138	M1	e019_M1	TRUE	8.686090196811687e-13	196	22	12	0.5454545454545454	0.06122448979591836	KEGG:05130	KEGG	Pathogenic Escherichia coli infection	8161	420	NA	0.1625	0.1728395061728395	14	196	7965	12	10	184	7955	8161	0.17707238888307733	1	1	-	KEGG:05130	-	GO:0051258;GO:0032502;GO:0050789;GO:0006996	ENSG00000163554;ENSG00000107554;ENSG00000106299;ENSG00000166313;ENSG00000082074;ENSG00000112290;ENSG00000015285;ENSG00000124507;ENSG00000136754;ENSG00000151491;ENSG00000158195;ENSG00000142273;ENSG00000108798;ENSG00000173166;ENSG00000175866;ENSG00000254999;ENSG00000071051;ENSG00000171475;ENSG00000132970;ENSG00000007237;ENSG00000055163;ENSG00000132334;ENSG00000125753;ENSG00000100266;ENSG00000140368;ENSG00000061676;ENSG00000115935;ENSG00000196405;ENSG00000077420;ENSG00000154380
139	M1	e019_M1	TRUE	9.0740709338618e-18	12	26	8	0.3076923076923077	0.6666666666666666	GO:0001867	GO:BP	complement activation, lectin pathway	16324	519	NA	0	0.00884955752212389	1	12	16312	8	18	4	16294	16324	0.4523553069690267	1	1	GO:0001867	-	-	GO:0044419;GO:0002376;GO:0050789;GO:0050896	ENSG00000154134;ENSG00000118004;ENSG00000127241;ENSG00000102678;ENSG00000184374;ENSG00000165471;ENSG00000009724;ENSG00000160339;ENSG00000163661;ENSG00000085265;ENSG00000055955;ENSG00000196468;ENSG00000169344;ENSG00000159189;ENSG00000142748;ENSG00000138080;ENSG00000158815;ENSG00000189129;ENSG00000177051;ENSG00000138675;ENSG00000184613;ENSG00000156427;ENSG00000215695;ENSG00000132205;ENSG00000008516;ENSG00000165275;ENSG00000243449;ENSG00000078579;ENSG00000070388
139	M1	e019_M1	TRUE	1.070964287335882e-17	7	21	7	0.3333333333333333	1	REAC:R-HSA-166662	REAC	Lectin pathway of complement activation	10790	1247	NA	0.00892857142857142	0.01769911504424778	2	7	10783	7	14	0	10769	10790	0.5769753489882684	1	1	-	-	REAC:R-HSA-166662	GO:0044419;GO:0002376;GO:0050789;GO:0050896	ENSG00000154134;ENSG00000118004;ENSG00000127241;ENSG00000102678;ENSG00000184374;ENSG00000165471;ENSG00000009724;ENSG00000160339;ENSG00000163661;ENSG00000085265;ENSG00000055955;ENSG00000196468;ENSG00000169344;ENSG00000159189;ENSG00000142748;ENSG00000138080;ENSG00000158815;ENSG00000189129;ENSG00000177051;ENSG00000138675;ENSG00000184613;ENSG00000156427;ENSG00000215695;ENSG00000132205;ENSG00000008516;ENSG00000165275;ENSG00000243449;ENSG00000078579;ENSG00000070388
139	M1	e019_M1	TRUE	5.838543132920937e-10	72	14	7	0.5	0.09722222222222222	KEGG:05218	KEGG	Melanoma	8161	462	NA	0.07142857142857142	0.07964601769911504	9	72	8089	7	7	65	8082	8161	0.21773757496635215	1	1	-	KEGG:05218	-	GO:0044419;GO:0002376;GO:0050789;GO:0050896	ENSG00000154134;ENSG00000118004;ENSG00000127241;ENSG00000102678;ENSG00000184374;ENSG00000165471;ENSG00000009724;ENSG00000160339;ENSG00000163661;ENSG00000085265;ENSG00000055955;ENSG00000196468;ENSG00000169344;ENSG00000159189;ENSG00000142748;ENSG00000138080;ENSG00000158815;ENSG00000189129;ENSG00000177051;ENSG00000138675;ENSG00000184613;ENSG00000156427;ENSG00000215695;ENSG00000132205;ENSG00000008516;ENSG00000165275;ENSG00000243449;ENSG00000078579;ENSG00000070388
140	M1	e019_M1	TRUE	4.7080076569199525e-18	23	23	9	0.391304347826087	0.391304347826087	GO:0042744	GO:BP	hydrogen peroxide catabolic process	16324	10914	NA	0	0.09090909090909093	1	23	16301	9	14	14	16287	16324	0.3904455048103211	1	1	GO:0042744	-	-	GO:0008152	ENSG00000206172;ENSG00000244734;ENSG00000188219;ENSG00000124523;ENSG00000130656;ENSG00000286219;ENSG00000130517;ENSG00000223609;ENSG00000196565;ENSG00000086506;ENSG00000213931;ENSG00000169062;ENSG00000206177;ENSG00000133742;ENSG00000165322;ENSG00000117983;ENSG00000088451;ENSG00000257017;ENSG00000161013;ENSG00000185201;ENSG00000160256;ENSG00000144840;ENSG00000198843;ENSG00000139151;ENSG00000232804;ENSG00000240771;ENSG00000139178;ENSG00000153982;ENSG00000271383
141	M1	e019_M1	TRUE	3.361700417391572e-16	10	18	7	0.3888888888888889	0.7	REAC:R-HSA-9754560	REAC	SARS-CoV-2 modulates autophagy	10790	2002	NA	0	0.04	1	10	10780	7	11	3	10769	10790	0.5211820518195608	1	1	-	-	REAC:R-HSA-9754560	GO:0065003;GO:0048284;GO:0061024;GO:0016050;GO:0050789	ENSG00000003987;ENSG00000188559;ENSG00000135966;ENSG00000166887;ENSG00000198382;ENSG00000184056;ENSG00000136643;ENSG00000156931;ENSG00000160695;ENSG00000164077;ENSG00000132330;ENSG00000139719;ENSG00000215305;ENSG00000169551;ENSG00000136874;ENSG00000008256;ENSG00000104142;ENSG00000169758;ENSG00000006715;ENSG00000166971;ENSG00000198756;ENSG00000151445;ENSG00000117143;ENSG00000058729;ENSG00000138658;ENSG00000178922;ENSG00000138386;ENSG00000171097;ENSG00000115282
141	M1	e019_M1	TRUE	3.796685591101336e-15	11	25	7	0.28	0.6363636363636364	GO:0034058	GO:BP	endosomal vesicle fusion	16324	8829	NA	0.16666666666666666	0.2	5	11	16313	7	18	4	16295	16324	0.4215648947564063	4	1	GO:0034058	-	-	GO:0065003;GO:0048284;GO:0061024;GO:0016050;GO:0050789	ENSG00000003987;ENSG00000188559;ENSG00000135966;ENSG00000166887;ENSG00000198382;ENSG00000184056;ENSG00000136643;ENSG00000156931;ENSG00000160695;ENSG00000164077;ENSG00000132330;ENSG00000139719;ENSG00000215305;ENSG00000169551;ENSG00000136874;ENSG00000008256;ENSG00000104142;ENSG00000169758;ENSG00000006715;ENSG00000166971;ENSG00000198756;ENSG00000151445;ENSG00000117143;ENSG00000058729;ENSG00000138658;ENSG00000178922;ENSG00000138386;ENSG00000171097;ENSG00000115282
142	M1	e019_M1	TRUE	1.7242881436683316e-9	10	22	5	0.2272727272727273	0.5	REAC:R-HSA-193697	REAC	p75NTR regulates axonogenesis	10790	2583	NA	0	0.03333333333333333	1	10	10780	5	17	5	10763	10790	0.33622391152223235	1	1	-	-	REAC:R-HSA-193697	GO:0050789	ENSG00000064300;ENSG00000134259;ENSG00000176697;ENSG00000144668;ENSG00000225950;ENSG00000185652;ENSG00000139626;ENSG00000083457;ENSG00000165197;ENSG00000124664;ENSG00000176490;ENSG00000167208;ENSG00000126698;ENSG00000138613;ENSG00000146072;ENSG00000013563;ENSG00000185924;ENSG00000256223;ENSG00000169953;ENSG00000040608;ENSG00000176920;ENSG00000204634;ENSG00000077984;ENSG00000105929;ENSG00000171606;ENSG00000162267;ENSG00000126861;ENSG00000105695;ENSG00000099866
142	M1	e019_M1	TRUE	1.312748713005344e-6	10	25	4	0.16	0.4	GO:0038180	GO:BP	nerve growth factor signaling pathway	16324	10306	NA	0.10344827586206896	0.13333333333333333	4	10	16314	4	21	6	16293	16324	0.2522841007450346	2	1	GO:0038180	-	-	GO:0050789	ENSG00000064300;ENSG00000134259;ENSG00000176697;ENSG00000144668;ENSG00000225950;ENSG00000185652;ENSG00000139626;ENSG00000083457;ENSG00000165197;ENSG00000124664;ENSG00000176490;ENSG00000167208;ENSG00000126698;ENSG00000138613;ENSG00000146072;ENSG00000013563;ENSG00000185924;ENSG00000256223;ENSG00000169953;ENSG00000040608;ENSG00000176920;ENSG00000204634;ENSG00000077984;ENSG00000105929;ENSG00000171606;ENSG00000162267;ENSG00000126861;ENSG00000105695;ENSG00000099866
142	M1	e019_M1	TRUE	5.539725571947909e-6	118	17	6	0.35294117647058826	0.05084745762711865	KEGG:04722	KEGG	Neurotrophin signaling pathway	8161	346	NA	0.13793103448275862	0.16666666666666666	5	118	8043	6	11	112	8032	8161	0.12954919152863012	1	1	-	KEGG:04722	-	GO:0050789	ENSG00000064300;ENSG00000134259;ENSG00000176697;ENSG00000144668;ENSG00000225950;ENSG00000185652;ENSG00000139626;ENSG00000083457;ENSG00000165197;ENSG00000124664;ENSG00000176490;ENSG00000167208;ENSG00000126698;ENSG00000138613;ENSG00000146072;ENSG00000013563;ENSG00000185924;ENSG00000256223;ENSG00000169953;ENSG00000040608;ENSG00000176920;ENSG00000204634;ENSG00000077984;ENSG00000105929;ENSG00000171606;ENSG00000162267;ENSG00000126861;ENSG00000105695;ENSG00000099866
144	M1	e019_M1	TRUE	1.6377863368329526e-5	366	17	8	0.4705882352941176	0.02185792349726776	KEGG:04080	KEGG	Neuroactive ligand-receptor interaction	8161	258	NA	0	0.1111111111111111	1	366	7795	8	9	358	7786	8161	0.09398220180588372	1	1	-	KEGG:04080	-	GO:0009914;GO:0050789;GO:0015833;GO:0046903	ENSG00000173585;ENSG00000145708;ENSG00000147571;ENSG00000156298;ENSG00000106113;ENSG00000163794;ENSG00000143252;ENSG00000204370;ENSG00000105438;ENSG00000198856;ENSG00000108381;ENSG00000132744;ENSG00000171522;ENSG00000132718;ENSG00000064545;ENSG00000281500;ENSG00000178623;ENSG00000161381;ENSG00000198835;ENSG00000049769;ENSG00000090674;ENSG00000205336;ENSG00000160190;ENSG00000109163;ENSG00000145040;ENSG00000117411;ENSG00000164849;ENSG00000022567;ENSG00000178473
144	M1	e019_M1	TRUE	2.1077372905715975e-5	4	26	3	0.1153846153846154	0.75	GO:0051459	GO:BP	regulation of corticotropin secretion	16324	14499	NA	0.125	0.2222222222222222	2	4	16320	3	23	1	16297	16324	0.2938195312969436	1	1	GO:0051459	-	-	GO:0009914;GO:0050789;GO:0015833;GO:0046903	ENSG00000173585;ENSG00000145708;ENSG00000147571;ENSG00000156298;ENSG00000106113;ENSG00000163794;ENSG00000143252;ENSG00000204370;ENSG00000105438;ENSG00000198856;ENSG00000108381;ENSG00000132744;ENSG00000171522;ENSG00000132718;ENSG00000064545;ENSG00000281500;ENSG00000178623;ENSG00000161381;ENSG00000198835;ENSG00000049769;ENSG00000090674;ENSG00000205336;ENSG00000160190;ENSG00000109163;ENSG00000145040;ENSG00000117411;ENSG00000164849;ENSG00000022567;ENSG00000178473
144	M1	e019_M1	TRUE	2.4405710021381588e-5	459	21	9	0.42857142857142855	0.0196078431372549	REAC:R-HSA-500792	REAC	GPCR ligand binding	10790	965	NA	0.25	0.3333333333333333	3	459	10331	9	12	450	10319	10790	0.08446742058754848	1	1	-	-	REAC:R-HSA-500792	GO:0009914;GO:0050789;GO:0015833;GO:0046903	ENSG00000173585;ENSG00000145708;ENSG00000147571;ENSG00000156298;ENSG00000106113;ENSG00000163794;ENSG00000143252;ENSG00000204370;ENSG00000105438;ENSG00000198856;ENSG00000108381;ENSG00000132744;ENSG00000171522;ENSG00000132718;ENSG00000064545;ENSG00000281500;ENSG00000178623;ENSG00000161381;ENSG00000198835;ENSG00000049769;ENSG00000090674;ENSG00000205336;ENSG00000160190;ENSG00000109163;ENSG00000145040;ENSG00000117411;ENSG00000164849;ENSG00000022567;ENSG00000178473
145	M1	e019_M1	TRUE	0.00176329726895655	23	17	3	0.17647058823529413	0.13043478260869565	REAC:R-HSA-73980	REAC	RNA Polymerase III Transcription Termination	10790	1811	NA	0	0.5	1	23	10767	3	14	20	10753	10790	0.1501622661885478	1	1	-	-	REAC:R-HSA-73980	NA	ENSG00000124766;ENSG00000137936;ENSG00000129824;ENSG00000169474;ENSG00000130544;ENSG00000198353;ENSG00000185420;ENSG00000171970;ENSG00000132005;ENSG00000188375;ENSG00000152137;ENSG00000147548;ENSG00000170364;ENSG00000174332;ENSG00000008441;ENSG00000133106;ENSG00000141905;ENSG00000205857;ENSG00000139233;ENSG00000134595;ENSG00000142556;ENSG00000179387;ENSG00000086232;ENSG00000170802;ENSG00000146757;ENSG00000004776;ENSG00000280969;ENSG00000055957;ENSG00000147862
146	M1	e019_M1	TRUE	9.795891215013631e-11	72	12	7	0.5833333333333334	0.09722222222222222	REAC:R-HSA-3108214	REAC	SUMOylation of DNA damage response and repair proteins	10790	2045	NA	0	0.05	1	72	10718	7	5	65	10713	10790	0.23634153329686003	1	1	-	-	REAC:R-HSA-3108214	GO:0006281;GO:0050789;GO:0036211	ENSG00000198681;ENSG00000176396;ENSG00000102316;ENSG00000126752;ENSG00000135924;ENSG00000187601;ENSG00000184675;ENSG00000163029;ENSG00000156831;ENSG00000255302;ENSG00000198887;ENSG00000046774;ENSG00000107672;ENSG00000178021;ENSG00000124839;ENSG00000169189;ENSG00000170085;ENSG00000167981;ENSG00000178171;ENSG00000176401;ENSG00000198934;ENSG00000141446;ENSG00000255150;ENSG00000214107;ENSG00000177383;ENSG00000185115;ENSG00000233573;ENSG00000185404;ENSG00000257315
146	M1	e019_M1	TRUE	5.113155933401289e-9	59	26	7	0.2692307692307692	0.11864406779661016	GO:0016925	GO:BP	protein sumoylation	16324	5392	NA	0.05263157894736842	0.1	2	59	16265	7	19	52	16246	16324	0.176786072040038	1	1	GO:0016925	-	-	GO:0006281;GO:0050789;GO:0036211	ENSG00000198681;ENSG00000176396;ENSG00000102316;ENSG00000126752;ENSG00000135924;ENSG00000187601;ENSG00000184675;ENSG00000163029;ENSG00000156831;ENSG00000255302;ENSG00000198887;ENSG00000046774;ENSG00000107672;ENSG00000178021;ENSG00000124839;ENSG00000169189;ENSG00000170085;ENSG00000167981;ENSG00000178171;ENSG00000176401;ENSG00000198934;ENSG00000141446;ENSG00000255150;ENSG00000214107;ENSG00000177383;ENSG00000185115;ENSG00000233573;ENSG00000185404;ENSG00000257315
148	M1	e019_M1	TRUE	8.273559391707906e-27	81	22	16	0.7272727272727273	0.19753086419753085	KEGG:04146	KEGG	Peroxisome	8161	277	NA	0	0.03125	1	81	8080	16	6	65	8074	8161	0.3762275348580677	1	1	-	KEGG:04146	-	GO:0015031;GO:0007031	ENSG00000034693;ENSG00000162735;ENSG00000101986;ENSG00000173208;ENSG00000116675;ENSG00000142655;ENSG00000162928;ENSG00000215193;ENSG00000107537;ENSG00000187855;ENSG00000104883;ENSG00000112357;ENSG00000128482;ENSG00000111412;ENSG00000136379;ENSG00000157911;ENSG00000183856;ENSG00000100344;ENSG00000166821;ENSG00000114757;ENSG00000164751;ENSG00000138138;ENSG00000101417;ENSG00000185818;ENSG00000140943;ENSG00000164398;ENSG00000100626;ENSG00000111911;ENSG00000117791
148	M1	e019_M1	TRUE	2.3620494931073083e-23	21	28	11	0.3928571428571429	0.5238095238095238	GO:0015919	GO:BP	peroxisomal membrane transport	16324	5137	NA	0.06451612903225806	0.09375	3	21	16303	11	17	10	16286	16324	0.4528265291255931	2	1	GO:0015919	-	-	GO:0015031;GO:0007031	ENSG00000034693;ENSG00000162735;ENSG00000101986;ENSG00000173208;ENSG00000116675;ENSG00000142655;ENSG00000162928;ENSG00000215193;ENSG00000107537;ENSG00000187855;ENSG00000104883;ENSG00000112357;ENSG00000128482;ENSG00000111412;ENSG00000136379;ENSG00000157911;ENSG00000183856;ENSG00000100344;ENSG00000166821;ENSG00000114757;ENSG00000164751;ENSG00000138138;ENSG00000101417;ENSG00000185818;ENSG00000140943;ENSG00000164398;ENSG00000100626;ENSG00000111911;ENSG00000117791
148	M1	e019_M1	TRUE	5.713953013807823e-21	19	23	10	0.43478260869565216	0.5263157894736842	REAC:R-HSA-9603798	REAC	Class I peroxisomal membrane protein import	10790	354	NA	0.12903225806451613	0.15625	5	19	10771	10	13	9	10758	10790	0.4773565350448939	1	1	-	-	REAC:R-HSA-9603798	GO:0015031;GO:0007031	ENSG00000034693;ENSG00000162735;ENSG00000101986;ENSG00000173208;ENSG00000116675;ENSG00000142655;ENSG00000162928;ENSG00000215193;ENSG00000107537;ENSG00000187855;ENSG00000104883;ENSG00000112357;ENSG00000128482;ENSG00000111412;ENSG00000136379;ENSG00000157911;ENSG00000183856;ENSG00000100344;ENSG00000166821;ENSG00000114757;ENSG00000164751;ENSG00000138138;ENSG00000101417;ENSG00000185818;ENSG00000140943;ENSG00000164398;ENSG00000100626;ENSG00000111911;ENSG00000117791
149	M1	e019_M1	TRUE	3.9371277811200604e-14	14	25	7	0.28	0.5	GO:0035721	GO:BP	intraciliary retrograde transport	16324	9698	NA	0	0.05263157894736842	1	14	16310	7	18	7	16292	16324	0.3734658270835957	1	1	GO:0035721	-	-	GO:0051641;GO:0006810	ENSG00000131089;ENSG00000118965;ENSG00000123607;ENSG00000214944;ENSG00000165138;ENSG00000151414;ENSG00000078246;ENSG00000066629;ENSG00000187535;ENSG00000160602;ENSG00000143319;ENSG00000157796;ENSG00000154217;ENSG00000163913;ENSG00000160200;ENSG00000104804;ENSG00000159625;ENSG00000119650;ENSG00000241878;ENSG00000141519;ENSG00000143924;ENSG00000168096;ENSG00000166352;ENSG00000168026;ENSG00000184867;ENSG00000104880;ENSG00000067248;ENSG00000104129;ENSG00000166402
149	M1	e019_M1	TRUE	1.750371045610129e-8	54	15	6	0.4	0.1111111111111111	REAC:R-HSA-5620924	REAC	Intraflagellar transport	10790	1207	NA	0.2222222222222222	0.2631578947368421	5	54	10736	6	9	48	10727	10790	0.20884895384681737	1	1	-	-	REAC:R-HSA-5620924	GO:0051641;GO:0006810	ENSG00000131089;ENSG00000118965;ENSG00000123607;ENSG00000214944;ENSG00000165138;ENSG00000151414;ENSG00000078246;ENSG00000066629;ENSG00000187535;ENSG00000160602;ENSG00000143319;ENSG00000157796;ENSG00000154217;ENSG00000163913;ENSG00000160200;ENSG00000104804;ENSG00000159625;ENSG00000119650;ENSG00000241878;ENSG00000141519;ENSG00000143924;ENSG00000168096;ENSG00000166352;ENSG00000168026;ENSG00000184867;ENSG00000104880;ENSG00000067248;ENSG00000104129;ENSG00000166402
150	M1	e019_M1	TRUE	4.7989151909111594e-6	54	17	5	0.29411764705882354	0.0925925925925926	REAC:R-HSA-5620924	REAC	Intraflagellar transport	10790	1207	NA	0	0.1111111111111111	1	54	10736	5	12	49	10724	10790	0.1627522810307348	1	1	-	-	REAC:R-HSA-5620924	GO:0051641;GO:0006810;GO:0051640	ENSG00000101405;ENSG00000117245;ENSG00000074706;ENSG00000168067;ENSG00000111961;ENSG00000173327;ENSG00000133878;ENSG00000101350;ENSG00000131437;ENSG00000130758;ENSG00000108669;ENSG00000075945;ENSG00000265190;ENSG00000084731;ENSG00000164825;ENSG00000105655;ENSG00000158106;ENSG00000100055;ENSG00000181652;ENSG00000164169;ENSG00000142675;ENSG00000198420;ENSG00000171365;ENSG00000085377;ENSG00000187091;ENSG00000141298;ENSG00000258102;ENSG00000134398;ENSG00000213973
150	M1	e019_M1	TRUE	7.774434191088637e-5	5	28	3	0.10714285714285714	0.6	GO:0072383	GO:BP	plus-end-directed vesicle transport along microtubule	16324	18351	NA	0.125	0.2222222222222222	2	5	16319	3	25	2	16294	16324	0.2530773130700134	1	1	GO:0072383	-	-	GO:0051641;GO:0006810;GO:0051640	ENSG00000101405;ENSG00000117245;ENSG00000074706;ENSG00000168067;ENSG00000111961;ENSG00000173327;ENSG00000133878;ENSG00000101350;ENSG00000131437;ENSG00000130758;ENSG00000108669;ENSG00000075945;ENSG00000265190;ENSG00000084731;ENSG00000164825;ENSG00000105655;ENSG00000158106;ENSG00000100055;ENSG00000181652;ENSG00000164169;ENSG00000142675;ENSG00000198420;ENSG00000171365;ENSG00000085377;ENSG00000187091;ENSG00000141298;ENSG00000258102;ENSG00000134398;ENSG00000213973
151	M1	e019_M1	TRUE	5.678179877963194e-5	69	10	4	0.4	0.05797101449275362	KEGG:04920	KEGG	Adipocytokine signaling pathway	8161	370	NA	0	0.07692307692307693	1	69	8092	4	6	65	8086	8161	0.1497846475600361	1	2	-	KEGG:04920	-	NA	ENSG00000248746;ENSG00000066185;ENSG00000131264;ENSG00000036672;ENSG00000166925;ENSG00000196290;ENSG00000214717;ENSG00000139722;ENSG00000115806;ENSG00000159289;ENSG00000166886;ENSG00000142698;ENSG00000050748;ENSG00000155959;ENSG00000107187;ENSG00000130066;ENSG00000075420;ENSG00000130307;ENSG00000145358;ENSG00000158062;ENSG00000138443;ENSG00000131791;ENSG00000162373;ENSG00000198945;ENSG00000162409;ENSG00000007944;ENSG00000132356;ENSG00000177791;ENSG00000185002
